Order id;Razón Social ;Sucursal;Métodos De Pago;Subtotal $;Subvención Yummy $;Subtotal Mas Subvención Yummy;Total Cupones de Comercio $;IGTF Comercio $;Fecha De La Orden;Tipo de Delivery;Estado de la orden
18806910;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$3.56;$0.00;$3.56;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18806901;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$9.42;$0.00;$9.42;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18806953;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;megasoft;$4.00;$0.00;$4.00;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18806930;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$1.60;$0.00;$1.60;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18811373;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.55;$0.00;$4.55;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18811094;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$4.80;$0.00;$4.80;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18811335;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$15.00;$0.00;$15.00;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18811721;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$25.84;$0.00;$25.84;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18812200;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$4.49;$0.00;$4.49;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18812520;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$10.00;$0.00;$10.00;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18812301;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$18.52;$0.00;$18.52;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18812323;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$10.49;$0.00;$10.49;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18812349;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$38.00;$0.00;$38.00;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18812794;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$13.15;$0.00;$13.15;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18812883;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$10.40;$0.00;$10.40;$0.00;$0.00;24/3/2026;CoreLogistics;Finalizado
18815906;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$6.50;$0.00;$6.50;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18816253;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$12.51;$0.00;$12.51;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18817876;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$3.16;$0.00;$3.16;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18818160;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$4.10;$0.00;$4.10;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18818023;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$10.24;$0.00;$10.24;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18818215;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$90.00;$0.00;$90.00;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18818231;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.96;$0.00;$4.96;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18818284;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$29.76;$0.00;$29.76;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18818253;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$11.33;$0.00;$11.33;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18818359;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$9.92;$0.00;$9.92;$0.00;$0.00;25/3/2026;CoreLogistics;Finalizado
18818392;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$20.80;$0.00;$20.80;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18818481;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$6.40;$0.00;$6.40;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18819290;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$4.10;$0.00;$4.10;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18821023;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$10.34;$0.00;$10.34;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18821566;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$12.00;$0.00;$12.00;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18821795;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$10.80;$0.00;$10.80;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18822265;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$24.85;$0.00;$24.85;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18822875;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$5.35;$0.00;$5.35;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18822878;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$16.80;$0.00;$16.80;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18824466;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$4.10;$0.00;$4.10;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18824527;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$9.80;$0.00;$9.80;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18824631;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$9.49;$0.00;$9.49;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18824675;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$14.30;$0.00;$14.30;$0.00;$0.00;26/3/2026;CoreLogistics;Finalizado
18824688;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$3.20;$0.00;$3.20;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18824693;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$22.90;$0.00;$22.90;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18824818;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;CreditsPagoMovilV2;$6.00;$0.00;$6.00;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18825179;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;megasoft;$9.00;$0.00;$9.00;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18830270;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$16.45;$0.00;$16.45;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18830413;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.60;$0.00;$4.60;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18830389;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$13.25;$0.00;$13.25;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18830453;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$6.38;$0.00;$6.38;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18830614;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$8.50;$0.00;$8.50;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18832218;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$31.08;$0.00;$31.08;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18832813;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$5.00;$0.00;$5.00;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18833665;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$13.99;$0.00;$13.99;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18833949;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$21.01;$0.00;$21.01;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18834019;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$3.57;$0.00;$3.57;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18834098;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$21.24;$0.00;$21.24;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18834193;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$3.80;$0.00;$3.80;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18834514;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$18.60;$0.00;$18.60;$0.00;$0.00;27/3/2026;CoreLogistics;Finalizado
18834763;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$10.40;$0.00;$10.40;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18834779;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;CreditsPagoMovilV2;$10.00;$0.00;$10.00;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18834855;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;megasoft;$12.50;$0.00;$12.50;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18834854;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;CreditsPagoMovilV2;$6.00;$0.00;$6.00;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18840222;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$11.99;$0.00;$11.99;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18841099;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$9.60;$0.00;$9.60;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18841403;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$4.50;$0.00;$4.50;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18841686;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$15.24;$0.00;$15.24;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18841702;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$5.10;$0.00;$5.10;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18841945;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$8.01;$0.00;$8.01;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842107;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$5.52;$0.00;$5.52;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842258;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$9.32;$0.00;$9.32;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842364;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$26.99;$0.00;$26.99;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842489;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$17.76;$0.00;$17.76;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842448;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$31.20;$0.00;$31.20;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842517;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$13.95;$0.00;$13.95;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842624;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$24.89;$0.00;$24.89;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842638;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$13.50;$0.00;$13.50;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842677;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$9.92;$0.00;$9.92;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842673;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$12.49;$0.00;$12.49;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842724;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.10;$0.00;$4.10;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842659;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$20.00;$0.00;$20.00;$0.00;$0.00;28/3/2026;CoreLogistics;Finalizado
18842665;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$9.50;$0.00;$9.50;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18842740;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$17.00;$0.00;$17.00;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18842755;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$40.00;$0.00;$40.00;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18845067;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$8.64;$0.00;$8.64;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18845313;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$55.49;$0.00;$55.49;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18846037;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.10;$0.00;$4.10;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18846061;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$39.44;$0.00;$39.44;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18846187;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$14.69;$0.00;$14.69;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18847887;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$5.89;$0.00;$5.89;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18848831;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$14.00;$0.00;$14.00;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18849159;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$8.50;$0.00;$8.50;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18849729;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$3.20;$0.00;$3.20;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18849364;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$9.60;$0.00;$9.60;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18850011;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$11.00;$0.00;$11.00;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18850088;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$17.60;$0.00;$17.60;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18850082;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.10;$0.00;$4.10;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18850083;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$9.10;$0.00;$9.10;$0.00;$0.00;29/3/2026;CoreLogistics;Finalizado
18850079;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$6.40;$0.00;$6.40;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18850279;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;CreditsPagoMovilV2;$15.00;$0.00;$15.00;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18850375;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$24.80;$0.00;$24.80;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18851521;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$3.50;$0.00;$3.50;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18852196;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$12.31;$0.00;$12.31;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18852452;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;stripe;$6.00;$0.00;$6.00;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18852567;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$8.00;$0.00;$8.00;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18852520;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$46.68;$0.00;$46.68;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18852813;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$2.29;$0.00;$2.29;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18853324;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$10.49;$0.00;$10.49;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18853804;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$6.08;$0.00;$6.08;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18853934;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$12.80;$0.00;$12.80;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18854970;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$18.10;$0.00;$18.10;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18855006;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$8.50;$0.00;$8.50;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18855200;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$9.37;$0.00;$9.37;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18855382;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$23.33;$0.00;$23.33;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18855690;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$8.84;$0.00;$8.84;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18855576;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$5.22;$0.00;$5.22;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18855888;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$7.80;$0.00;$7.80;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18855977;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$4.10;$0.00;$4.10;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18856141;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$13.94;$0.00;$13.94;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18856199;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$42.20;$0.00;$42.20;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18856268;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$8.20;$0.00;$8.20;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18856098;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$4.00;$0.00;$4.00;$0.00;$0.00;30/3/2026;CoreLogistics;Finalizado
18856378;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$8.00;$0.00;$8.00;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18856395;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;CreditsPagoMovilV2;$10.00;$0.00;$10.00;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18856456;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$10.64;$0.00;$10.64;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18856529;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$5.70;$0.00;$5.70;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18856557;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;megasoft;$4.00;$0.00;$4.00;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18856711;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$11.80;$0.00;$11.80;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18857566;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$1.10;$0.00;$1.10;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18858765;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$14.88;$0.00;$14.88;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18859808;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$3.45;$0.00;$3.45;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18859939;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$11.00;$0.00;$11.00;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18860029;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$17.20;$0.00;$17.20;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18860798;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$12.10;$0.00;$12.10;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18862100;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$15.56;$0.00;$15.56;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18861901;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$5.60;$0.00;$5.60;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18862785;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$7.71;$0.00;$7.71;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18862733;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$9.82;$0.00;$9.82;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18863411;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$17.98;$0.00;$17.98;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18863394;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$14.80;$0.00;$14.80;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18863296;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$2.39;$0.00;$2.39;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18863630;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$3.50;$0.00;$3.50;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18863647;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$12.50;$0.00;$12.50;$0.00;$0.00;31/3/2026;CoreLogistics;Finalizado
18863638;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$2.38;$0.00;$2.38;$0.00;$0.00;1/4/2026;CoreLogistics;Finalizado
18863749;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$10.00;$0.00;$10.00;$0.00;$0.00;1/4/2026;CoreLogistics;Finalizado
18867519;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;CreditsPagoMovilV2;$4.50;$0.00;$4.50;$0.00;$0.00;1/4/2026;CoreLogistics;Finalizado
18868383;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$12.72;$0.00;$12.72;$0.00;$0.00;1/4/2026;CoreLogistics;Finalizado
18869044;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$11.99;$0.00;$11.99;$0.00;$0.00;1/4/2026;CoreLogistics;Finalizado
18869665;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$12.00;$0.00;$12.00;$0.00;$0.00;1/4/2026;CoreLogistics;Finalizado
18869835;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$1.71;$0.00;$1.71;$0.00;$0.00;1/4/2026;CoreLogistics;Finalizado
18870104;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$71.98;$0.00;$71.98;$0.00;$0.00;1/4/2026;CoreLogistics;Finalizado
18870150;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$7.00;$0.00;$7.00;$0.00;$0.00;1/4/2026;CoreLogistics;Finalizado
